pl_orbper,pl_rade,pl_bmasse,st_teff,st_rad,st_mass,sy_dist,label
8.1191,57.0,12.0,6040.0,1.2,0.88,547.751,1.0
16.235,11.0,12.0,6040.0,1.2,0.88,547.751,1.0
24.9922,36.0,12.0,6040.0,1.2,0.88,547.751,0.0
4.20773,1.47,12.0,5659.0,0.834,0.88,326.358,1.0
1.1761477,19.3,12.0,5659.0,2.38,0.88,515.081,1.0
27.270191,2.5,12.0,6171.0,1.612,1.275,377.061,1.0
2.475527,42.0,12.0,5962.0,1.06,0.88,239.559,1.0
2.475641,5.02277659,12.0,5257.0,0.824753,0.88,239.559,1.0
2.4756313,2.48,12.0,5239.0,0.81,0.88,239.559,1.0
2.475573,2.98,12.0,5659.0,0.888,0.88,239.559,1.0
17.7256773,15.4613,12.0,6010.0,1.63,0.88,338.491,1.0
17.7259,23.4,12.0,5659.0,1.752,0.88,338.491,1.0
17.725837,6.63,12.0,5971.0,1.11,0.88,338.491,1.0
17.72507,45.0,12.0,6189.0,1.33,0.88,338.491,1.0
54.169832,22.0,12.0,3836.0,0.55,0.88,589.471,1.0
8.050722,1.31,12.0,5502.7,0.83,0.877,243.935,2.0
8.0516,1.62,12.0,5659.0,0.904,0.88,243.935,2.0
8.0468,1.18,12.0,5659.0,1.08,0.907,243.935,2.0
6.79143,1.72,12.0,5659.0,0.609,0.88,271.148,1.0
14.353438,2.159584,12.0,5317.0,0.82797,0.88,222.996,1.0
14.353347,2.19,12.0,5162.0,0.79,0.88,222.996,1.0
14.3533,2.18,12.0,5659.0,0.855,0.88,222.996,1.0
1.88282,2.6,12.0,5659.0,0.257,0.88,264.78,1.0
6.4756,1.85,12.0,5659.0,1.339,0.88,559.223,1.0
2.31803,2.34,12.0,5659.0,0.589,0.88,265.008,1.0
2.3181466,2.9,12.0,4343.0,0.67,0.88,265.008,1.0
12.4292,1.1126,12.0,5414.0,0.814,0.945,279.752,0.0
6.37733,0.76,12.0,5659.0,0.262,0.88,264.78,1.0
19.44212,22.0,12.0,3864.0,0.35,0.88,264.78,0.0
19.441899,4.15,12.0,2601.0,0.11,0.88,264.78,0.0
0.80032756,21.3,12.0,4028.0,0.61,0.88,450.905,1.0
8.3958,3.95,12.0,5659.0,1.996,0.88,869.212,1.0
12.25823207,7.91263,12.0,5038.0,0.758844,0.839,243.756,1.0
12.2631,1.87,12.0,5106.0,0.717,0.88,243.756,1.0
12.26422,2.22,12.0,5659.0,0.7596,0.88,243.756,1.0
12.263354,2.16,12.0,4980.0,0.76,0.88,243.756,1.0
10.3631,1.64,12.0,5659.0,0.613,0.88,302.059,1.0
4.50717,1.44,12.0,5659.0,0.823,0.88,369.888,2.0
4.50756,1.7,12.0,5659.0,1.08,0.928,369.888,2.0
0.911724,1.4,12.0,5724.0,1.1,0.88,369.888,2.0
0.9116567,1.35,12.0,5648.0,0.94,0.88,369.888,2.0
0.911618,1.16,12.0,5659.0,0.823,0.88,369.888,2.0
14.641541,2.94,12.0,5648.0,0.94,0.88,369.888,2.0
14.637,4.0,12.0,6438.0,1.5,0.88,369.888,2.0
14.6435,2.52,12.0,5659.0,0.823,0.88,369.888,2.0
14.647531,2.6,12.0,5724.0,1.1,0.88,369.888,2.0
9.38053,2.89,12.0,5659.0,1.412,0.88,543.349,1.0
9.3826,2.39,12.0,6377.0,1.38,0.88,543.349,1.0
9.3813402,2.86,12.0,6305.0,1.39,0.88,543.349,1.0
5.6505,1.33,12.0,5659.0,1.012,0.88,271.395,1.0
4.2304959,2.56,12.0,4335.0,0.67,0.88,336.884,1.0
4.23119,2.17,12.0,5659.0,0.516,0.88,336.884,1.0
9.9487,1.48,12.0,5659.0,1.136,0.88,322.525,1.0
2.87814,1.01,12.0,5659.0,1.08,0.221,161.365,2.0
4.1107634,1.01,12.0,2989.0,0.18,0.88,161.365,1.0
1.131316,4.6,12.0,6292.0,1.32,0.88,432.465,1.0
1.131305,3.93,12.0,5659.0,1.122,0.88,432.465,1.0
5.29853,3.32,12.0,5659.0,0.668,0.88,451.769,2.0
5.29711,1.62,12.0,5659.0,1.08,0.565,451.769,2.0
5.2986,1.7,12.0,4114.0,0.5,0.88,451.769,2.0
0.35490972,1.45,12.0,3893.0,0.57,0.88,451.769,2.0
0.354884,1.2,12.0,4114.0,0.5,0.88,451.769,2.0
4.1029,2.28,12.0,5659.0,1.98,0.88,569.822,1.0
14.454495,2.21,12.0,4521.0,0.7,0.88,158.768,1.0
28.564994,2.25,12.0,4418.0,0.68,0.88,264.78,1.0
5.87672094142,8.02139241,12.0,4111.0,0.807445,0.88,282.602,1.0
5.8797,7.91263,12.0,4111.0,0.807445,0.643,282.602,1.0
5.879829,6.97,12.0,5659.0,0.701,0.88,282.602,1.0
5.87913354,7.91263,12.0,4111.0,0.807445,0.643,282.602,1.0
5.8796123,6.5,12.0,4089.0,0.62,0.88,282.602,1.0
5.87975,3.76,12.0,4056.0,0.393,0.88,282.602,1.0
25.2768,25.0,12.0,4215.0,0.52,0.88,467.298,0.0
3.292013,5.76,12.0,5659.0,0.674,0.88,322.97,1.0
3.291897,3.39,12.0,3850.0,0.395,0.88,322.97,1.0
3.2920598,4.54,12.0,3764.0,0.52,0.88,322.97,1.0
7.445026,2.2805044,12.0,5277.0,0.825169,0.88,103.625,1.0
7.4448754,2.11,12.0,5132.0,0.78,0.88,103.625,1.0
13.8543,3.18,12.0,5659.0,1.848,0.88,379.338,1.0
54.976021,39.1,12.0,6333.0,1.41,0.88,585.961,1.0
2.59824,7.7,12.0,5659.0,0.788,0.88,730.696,1.0
2.573088,34.0,12.0,5165.0,2.5,0.88,48.3153,1.0
2.5730187,17.2,12.0,4488.0,0.69,0.88,48.3153,1.0
37.827,1.42,12.0,5659.0,0.577,0.88,206.608,1.0
0.35840528,1.92,12.0,5862.0,1.04,0.88,612.027,1.0
0.358378,1.65,12.0,5928.0,0.89,0.88,612.027,1.0
0.3584061,2.66,12.0,5659.0,1.03,0.88,612.027,1.0
0.80858305,7.91263,12.0,6151.8,2.31125,0.88,292.828,1.0
4.00932,1.08,12.0,5659.0,0.68,0.88,215.136,1.0
20.6714,1.47,12.0,5659.0,0.655,0.88,168.652,1.0
4.622654,7.72,12.0,5659.0,1.763,0.88,308.981,1.0
4.622654,31.1,12.0,5659.0,1.763,0.88,308.981,1.0
0.367453,2.55,12.0,6167.0,0.95,0.88,521.311,1.0
0.36747226,3.32,12.0,6205.0,1.29,0.88,521.311,1.0
0.367473,3.55452348,12.0,6060.0,1.26302,0.88,521.311,1.0
0.3674645,3.9,12.0,5659.0,1.18,0.88,521.311,1.0
6.57986525,7.91263,12.0,5874.0,1.68281,1.06,857.095,1.0
3.59922,1.63,12.0,5659.0,0.809,0.88,186.844,1.0
3.5990666,1.62,12.0,5107.0,0.78,0.88,186.844,1.0
3.59905,1.58797235,12.0,5459.0,0.826124,0.88,186.844,1.0
3.59912,1.46,12.0,5518.0,0.82,0.88,186.844,1.0
5.01038,4.28,12.0,5659.0,1.53,0.88,591.774,1.0
2.25372,0.9,12.0,5659.0,1.08,0.407,109.888,2.0
2.25558,2.0,12.0,5659.0,0.367,0.88,109.888,2.0
2.255436,1.0,12.0,3297.0,0.25,0.88,109.888,2.0
0.62309386,2.52,12.0,4231.0,0.65,0.88,109.888,1.0
3.11594,1.59,12.0,5659.0,0.367,0.88,109.888,1.0
11.63547,2.6,12.0,5659.0,0.892,0.88,387.009,1.0
1.982116,35.0,12.0,5659.0,2.05,0.88,754.781,1.0
36.9321,2.98,12.0,5659.0,0.955,0.88,364.335,1.0
1.35823,1.44,12.0,5675.0,0.95,0.88,482.442,0.0
8.4532,2.66,12.0,5659.0,1.0419,0.88,763.771,1.0
0.4348359,1.59,12.0,3714.0,0.5,0.88,150.277,1.0
0.434827,1.62,12.0,3724.0,0.5,0.88,150.277,1.0
0.434832,0.96,12.0,5659.0,0.333,0.88,150.277,1.0
4.31444335,7.91263,12.0,4952.0,2.25969,0.88,656.665,1.0
1.5339666,1.47,12.0,3757.0,0.52,0.88,144.943,1.0
1.53402,1.13,12.0,3698.0,0.520027,0.517496,144.943,1.0
0.3176828,11.9,12.0,5659.0,0.944,0.88,829.86,1.0
1.58252,0.96,12.0,5659.0,1.08,0.711,314.35,2.0
1.58316,1.22,12.0,5659.0,0.669,0.88,314.35,2.0
17.501662,2.63,12.0,4749.0,0.73,0.88,314.35,2.0
17.5125,2.15,12.0,5659.0,0.669,0.88,314.35,2.0
17.515472,2.094,12.0,4752.0,0.758,0.832,314.35,2.0
10.49927,1.43,12.0,5659.0,0.599,0.88,157.821,1.0
5.23189,3.62,12.0,5659.0,0.627,0.88,324.32,1.0
1.13666,3.18,12.0,5659.0,1.724,0.88,796.897,1.0
12.4404,2.72,12.0,5659.0,0.586,0.88,208.673,1.0
1.49462,1.8,12.0,5659.0,0.586,0.88,208.673,1.0
2.018725,91.0,12.0,5659.0,14.96,0.88,1991.32,1.0
23.8039,12.0,12.0,4840.0,0.48,0.88,1854.54,1.0
3.47722,1.53,12.0,5659.0,0.556,0.88,152.541,1.0
0.442185,2.02,12.0,5659.0,0.754,0.88,294.895,1.0
0.442094,1.16,12.0,5007.0,0.77,0.88,294.895,1.0
0.44214967,1.32,12.0,4977.0,0.76,0.88,294.895,1.0
18.415126,69.44309317,12.0,6211.0,3.465887,0.88,591.17,1.0
18.406118,5.2,12.0,6684.0,1.84,0.88,591.17,1.0
10.4404,0.6739,12.0,4893.0,0.746,0.8,100.694,1.0
27.837146,5.149,12.0,4241.0,0.64,0.741,541.51,1.0
12.19649,2.23,12.0,5659.0,1.062,0.88,291.339,1.0
8.15306759,7.91263,12.0,5445.0,1.71199,0.95,399.398,1.0
2.2021868,56.5,12.0,5695.0,0.96,0.88,444.134,1.0
20.398071,2.57901435,12.0,5199.0,0.777455,0.88,157.917,1.0
20.3997,2.65,12.0,5659.0,0.778,0.88,157.917,1.0
20.398147,2.93,12.0,5399.0,0.85,0.88,157.917,1.0
17.812866,22.5,12.0,5613.0,0.92,0.88,241.84,1.0
17.80345864,7.91263,12.0,5561.99,1.16413,0.981,241.84,1.0
17.81188,21.6,12.0,5554.0,0.93,0.88,241.84,1.0
2.931226,90.0,12.0,6097.0,1.12,0.88,2491.38,1.0
6.3878,65.0,12.0,6668.0,1.25,0.88,1612.12,0.0
1.81449,27.0,12.0,5614.0,0.92,0.88,3435.38,1.0
22.4844,79.0,12.0,6173.0,1.15,0.88,1907.7,1.0
3.47323985883,16.65896453,12.0,7406.97,1.56373,0.88,1490.49,1.0
3.47451,10.6,12.0,7143.0,1.83,0.88,1490.49,1.0
0.369181,16.5,12.0,6020.0,2.22,0.88,3834.44,1.0
6.71694,39.0,12.0,5267.0,0.82,0.88,1887.97,1.0
3.951971,8.44551389,12.0,4672.0,0.692034,0.88,264.78,1.0
11.3256,2.18,12.0,5659.0,1.043,0.88,349.77,1.0
2.9237,2.57,12.0,5659.0,0.573,0.88,386.466,1.0
14.08549,21.1,12.0,5970.0,1.32,0.88,511.321,1.0
15.0818,1.83,12.0,5659.0,0.514,0.88,161.503,1.0
3.16363,1.25,12.0,5659.0,0.514,0.88,161.503,1.0
1.31559,102.0,12.0,6721.0,2.3,0.88,262.672,0.0
1.3155918,38.3,12.0,5659.0,1.69,0.88,262.672,0.0
0.969967,59.0,12.0,5272.0,1.54,0.88,474.61,0.0
0.96997227,7.91263,12.0,5401.0,1.08,0.88,474.61,0.0
0.970016,6.29,12.0,5838.0,0.87,0.88,474.61,0.0
23.9683,1.6119,12.0,5296.0,1.129,1.325,217.647,1.0
19.860476,2.08349198,12.0,4760.0,0.696718,0.88,148.954,1.0
19.8606,2.21,12.0,5659.0,0.648,0.88,148.954,1.0
4.72048898787,14.61863458,12.0,3553.0,0.489916,0.88,143.9793,1.0
4.72046,8.7,12.0,5659.0,0.385,0.88,143.9793,1.0
1.1430018,7.91263,12.0,5551.0,3.28495,0.88,956.796,1.0
3.74234,1.61,12.0,5659.0,0.502,0.88,139.317,1.0
24.2747,1.56,12.0,5659.0,0.424,0.88,125.529,1.0
1.1489833,76.0,12.0,5137.0,2.0,0.88,260.903,0.0
1.14907861,7.91263,12.0,5324.24,1.00567,0.88,260.903,0.0
7.46967,2.4,12.0,5659.0,0.279,0.88,106.003,1.0
2.16594452,7.91263,12.0,6194.54,1.30635,1.188,216.411,1.0
2.165976,2.61,12.0,5659.0,1.1,0.88,216.411,1.0
2.16595219375,2.91081826,12.0,6194.54,1.30635,0.88,216.411,1.0
14.27669647,7.91263,12.0,5160.0,0.701437,0.873,254.162,1.0
14.2683,7.91263,12.0,4955.0,0.6,0.88,254.162,1.0
14.26763,2.04,12.0,5659.0,0.603,0.88,254.162,1.0
4.86406,1.09,12.0,3407.0,0.298809,0.27526,59.9697,1.0
4.86496,1.09,12.0,5659.0,0.261,0.88,59.9697,1.0
15.97700259,7.91263,12.0,5692.43,1.04527,0.88,198.032,1.0
3.7342439,30.71,12.0,5659.0,2.642,0.88,798.465,1.0
3.73478175,7.91263,12.0,6477.43,2.27759,1.32,798.465,1.0
0.567055,16.22,12.0,7020.0,1.42,0.88,1629.15,1.0
0.5670195,7.91263,12.0,5659.0,1.08,0.88,1629.15,1.0
14.145239,14.86409395,12.0,5016.0,2.15381,0.88,644.682,1.0
14.14459,16.6,12.0,5011.0,2.69,0.88,644.682,1.0
2.386772,4.0,12.0,5659.0,0.286,0.88,245.861,1.0
2.38669,3.5,12.0,3676.0,0.29,0.88,245.861,1.0
43.36143,29.8,12.0,5659.0,1.472,0.88,647.062,1.0
27.353103,3.05048319,12.0,6148.0,1.448467,0.88,386.599,1.0
2.35771,3.0,12.0,3655.0,0.267,0.88,165.303,1.0
2.357651,1.95,12.0,5659.0,0.267,0.88,165.303,1.0
27.9329,2.51,12.0,5659.0,0.573,0.88,275.4387,1.0
3.72007,1.55,12.0,5659.0,0.986,0.88,360.781,1.0
1.39657671,7.91263,12.0,5805.0,0.96977,1.04,311.107,1.0
1.396291,1.89,12.0,5728.0,1.02,0.88,311.107,1.0
31.3537,3.85,12.0,5659.0,0.816,0.88,218.685,1.0
14.8484,2.68,12.0,5659.0,0.816,0.88,218.685,1.0
10.0696,1.69,12.0,5659.0,0.816,0.88,218.685,1.0
3.6494,7.91263,12.0,3338.0,0.326267,0.306782,93.1458,1.0
3.65017,1.15,12.0,5659.0,0.249,0.88,93.1458,1.0
5.7663,7.91263,12.0,3338.0,0.326267,0.306782,93.1458,1.0
5.76808,1.19,12.0,5659.0,0.249,0.88,93.1458,1.0
7.98471,1.19,12.0,5659.0,0.249,0.88,93.1458,1.0
7.98221,7.91263,12.0,3338.0,0.326267,0.306782,93.1458,1.0
5.1718,0.8891,12.0,5941.0,0.954,0.709,279.463,1.0
5.7408,1.0668,12.0,5342.0,0.76,1.067,264.527,1.0
29.0529,7.91263,12.0,3373.0,0.325107,0.305444,143.697,1.0
25.2208,65.0,12.0,6257.0,1.41,0.88,537.214,0.0
25.219709,87.0,12.0,5659.0,2.29,0.88,537.214,0.0
25.2077883,7.91263,12.0,6168.93,1.83554,1.18,537.214,0.0
0.87052967,7.91263,12.0,6121.0,1.47366,1.16,568.754,0.0
0.8706763,6.52133,12.0,6121.0,1.47,0.88,568.754,0.0
0.870775,3.97,12.0,5875.0,0.88,0.88,568.754,0.0
0.870673,21.0,12.0,5647.0,1.74,0.88,568.754,0.0
1.43689647,7.91263,12.0,4876.7,10.8463,0.88,753.253,1.0
1.436756,110.0,12.0,5659.0,10.91,0.88,753.253,1.0
59.848566,10.81438298,12.0,5738.0,0.983415,0.88,245.962,1.0
59.847399221,11.75567728,12.0,5765.3,1.09215,0.88,245.962,1.0
59.84871,12.0,12.0,5659.0,1.067,0.88,245.962,1.0
11.376,2.03,12.0,5659.0,0.636,0.88,220.327,1.0
11.37698,7.91263,12.0,4397.0,0.64,0.88,220.327,1.0
29.12555,205.0,12.0,4936.0,3.9,0.88,402.788,0.0
0.8925,2.7,12.0,5659.0,2.0,0.88,264.78,1.0
14.7582,7.91263,12.0,4434.0,0.7,0.88,214.8,1.0
14.7619,2.11,12.0,5659.0,0.735,0.88,214.8,1.0
0.5111,7.91263,12.0,3092.0,0.214796,0.183836,33.1857,0.0
0.7041655,7.91263,12.0,4564.0,9.3189,0.88,1740.92,1.0
1.93426,1.64,12.0,5659.0,0.928,0.88,327.984,1.0
3.43827,1.98,12.0,5659.0,0.928,0.88,327.984,1.0
18.03895153,7.91263,12.0,5089.61,0.88619,0.853,252.985,1.0
2.41040731,7.91263,12.0,6276.0,1.92538,1.23,565.537,1.0
2.410271,17.3,12.0,6390.0,1.51,0.88,565.537,1.0
1.6865884,7.91263,12.0,6199.0,2.93748,1.19,257.528,1.0
8.4044,1.24,12.0,5659.0,0.307,0.88,93.1123,1.0
1.1829266,29.0,12.0,5659.0,1.51,0.88,283.555,1.0
20.5949,1.5097,12.0,5969.0,1.059,0.994,227.124,1.0
20.600656,2.166,12.0,5969.0,1.059,0.994,227.124,1.0
0.950356,6.94,12.0,6125.0,0.94,0.88,1178.14,0.0
56.6205,7.68,12.0,5659.0,0.904,0.88,488.495,1.0
1.702301,19.1,12.0,6116.0,1.28,0.88,447.3,1.0
0.3499146,39.4,12.0,5659.0,2.43,0.88,651.915,1.0
0.349935,2.18,12.0,4925.0,0.76,0.88,651.915,1.0
4.27681,2.27,12.0,5659.0,0.938,0.88,214.753,1.0
13.16121,2.62,12.0,5659.0,0.938,0.88,214.753,1.0
21.0858,2.95,12.0,5659.0,0.938,0.88,214.753,1.0
30.2894,2.33,12.0,5659.0,0.938,0.88,214.753,1.0
1.82876,1.46,12.0,5659.0,0.938,0.88,214.753,1.0
7.1149,0.9835,12.0,5534.0,0.953,0.845,267.405,1.0
3.347872,28.1,12.0,5659.0,2.2,0.88,674.495,1.0
1.31982263,7.91263,12.0,6196.8,2.91272,1.19,607.099,1.0
3.32257,2.53,12.0,5659.0,1.108,0.88,271.74,1.0
4.622654,44.0,12.0,5659.0,1.6,0.88,1065.45,1.0
2.4616,7.91263,12.0,9962.0,2.32365,2.55,139.024,0.0
4.622654,8.7,12.0,5659.0,0.96,0.88,251.117,1.0
28.29213,3.55,12.0,5659.0,0.96,0.88,251.117,1.0
7.0502,7.91263,12.0,4947.69,0.705709,0.815,133.002,0.0
14.643071,66.04981083,12.0,4883.0,13.183733,0.88,2830.27,1.0
18.8652,1.57,12.0,5659.0,0.642,0.88,163.019,1.0
7.434876,32.0,12.0,5659.0,1.74,0.88,264.78,1.0
2.349455,15.8,12.0,7056.0,1.81,0.88,550.363,1.0
2.34951024,7.91263,12.0,7418.48,1.50652,1.7,550.363,1.0
2.349515,53.42672849,12.0,6254.0,5.410002,0.88,550.363,1.0
2.3494903,14.6551,12.0,7418.5,1.51,0.88,550.363,1.0
2.349545,15.3,12.0,5659.0,1.695,0.88,550.363,1.0
0.2990737,7.6,12.0,5659.0,0.231,0.88,99.958,1.0
16.43831081,7.91263,12.0,5997.0,1.92033,1.11,664.058,1.0
5.88165,2.58,12.0,5659.0,1.37,0.88,460.386,1.0
11.55059,1.98,12.0,3677.0,0.469901,0.467536,90.1613,1.0
0.19785,0.72,12.0,3677.0,0.469901,0.467536,90.1613,1.0
6.423,7.91263,12.0,5053.72,5.86835,0.88,3433.04,1.0
3.1393667,15.9004,12.0,5653.4,1.52,0.88,910.734,1.0
3.1393226,15.43,12.0,6283.0,1.5,1.24,910.734,1.0
3.139404,16.419,12.0,5716.0,1.53,0.952,910.734,1.0
1.385246,5.01,12.0,5659.0,1.407,0.88,571.447,1.0
1.38521606684,6.52719853,12.0,6294.0,1.451,0.88,571.447,1.0
13.8240078,2.38171,12.0,5129.0,0.71,0.88,207.618,1.0
13.8253157,7.91263,12.0,5163.0,0.75,0.78,207.618,1.0
22.194346,3.174,12.0,5660.0,1.069,0.806,640.961,1.0
1.72397,1.33,12.0,5659.0,0.885,0.88,345.761,1.0
17.178,7.91263,12.0,5814.52,1.33351,1.046,147.997,1.0
5.409,7.91263,12.0,3949.0,45.4751,0.88,1239.5,1.0
4.99,7.91263,12.0,6242.0,1.63356,1.21,528.469,1.0
4.9898664,9.128,12.0,6242.0,1.63,0.88,528.469,1.0
0.22181,1.13,12.0,3942.0,0.585409,0.576018,200.754,1.0
44.13,7.91263,12.0,4865.94,10.7024,0.88,2843.74,1.0
14.448767,44.2,12.0,5659.0,1.36,0.88,598.189,1.0
14.449,7.91263,12.0,6016.0,1.68931,1.11,598.189,1.0
14.4518248,7.91263,12.0,6016.0,1.68931,1.11,598.189,1.0
14.448987,86.0,12.0,5659.0,1.739,0.88,598.189,1.0
0.463954,0.53,12.0,5659.0,0.272,0.88,68.8807,1.0
0.46395,0.85,12.0,3563.0,0.42,0.88,68.8807,1.0
0.46395,0.84,12.0,3720.0,0.491813,0.489906,68.8807,1.0
5.264,7.91263,12.0,6190.82,1.5774,1.19,516.833,1.0
1.529084,48.0,12.0,5659.0,1.654,0.88,1158.05,1.0
2.084,7.91263,12.0,5659.0,1.08,0.88,264.78,1.0
4.166738,94.8,12.0,5659.0,2.0,0.88,264.78,1.0
1.56699,1.34,12.0,5659.0,0.603,0.88,228.662,1.0
1.567,7.91263,12.0,4426.2,0.615898,0.693,228.662,1.0
1.56706496,7.91263,12.0,4426.2,0.615898,0.693,228.662,1.0
7.757595,1.95,12.0,5659.0,0.713,0.88,2172.67,1.0
4.871902,15.383,12.0,6466.0,1.817,1.564,1425.02,1.0
4.8718955,14.64,12.0,6972.0,1.82,1.53,1425.02,1.0
4.8740385,14.3194,12.0,6504.4,1.8,0.88,1425.02,1.0
8.514184,38.298,12.0,4885.0,8.384,1.254,1396.27,1.0
0.967865,7.91263,12.0,5255.0,0.97198,0.9,1263.42,0.0
16.168833,7.91263,12.0,5186.0,5.653,0.88,2010.24,1.0
25.23658,7.91263,12.0,3777.0,0.701898,0.664837,223.67,0.0
36.0861607,7.91263,12.0,4726.0,0.67,0.68,307.603,1.0
36.109,8.0,12.0,5659.0,0.504,0.88,307.603,1.0
10.337864,7.91263,12.0,6281.0,1.96735,0.88,468.472,0.0
9.967689,2.005,12.0,5882.0,1.031,1.103,233.606,1.0
13.919301,7.91263,12.0,5330.07,1.2633,0.92,296.218,0.0
0.954863,7.91263,12.0,5544.91,0.926751,0.98,344.667,0.0
3.25182,33.2,12.0,5659.0,0.63,0.88,956.304,1.0
5.032134,25.83,12.0,5659.0,2.516,0.88,485.949,1.0
5.03207,36.70955114,12.0,5070.0,3.685008,0.88,485.949,1.0
6.45795,2.78,12.0,5659.0,0.9389,0.88,586.562,1.0
0.554633,7.91263,12.0,4729.0,0.951566,0.76,880.732,0.0
5.176243,19.44301811,12.0,6185.0,1.118972,0.88,121.882,1.0
5.176,7.91263,12.0,6146.0,1.35641,1.166,121.882,1.0
2.153178,7.91263,12.0,5523.0,0.997379,0.97,1039.39,0.0
1.610888,0.82,12.0,5659.0,0.299,0.88,80.63539,1.0
1.611,7.91263,12.0,3511.0,0.409602,0.402278,80.63539,1.0
1.610911,1.5,12.0,5659.0,0.56,0.88,80.63539,1.0
1.61092,0.75,12.0,3511.0,0.409602,0.402278,80.63539,1.0
2.17807,0.65,12.0,3511.0,0.409602,0.402278,80.63539,1.0
2.178008,0.67,12.0,5659.0,0.299,0.88,80.63539,1.0
2.177846,1.2,12.0,5659.0,0.56,0.88,80.63539,1.0
4.96792,0.75,12.0,5659.0,0.299,0.88,80.63539,1.0
4.96883,0.67,12.0,3511.0,0.409602,0.402278,80.63539,1.0
6.26561,0.77,12.0,5659.0,0.299,0.88,80.63539,1.0
3.28963,0.51,12.0,5659.0,0.299,0.88,80.63539,1.0
0.565934,7.91263,12.0,5309.0,1.55349,0.91,1311.54,0.0
15.091257,7.91263,12.0,5369.0,1.55474,0.93,1356.66,0.0
3.102398,7.91263,12.0,5483.32,1.85351,0.96,1639.65,0.0
0.93346092,7.91263,12.0,6035.64,2.62165,1.12,323.037,1.0
5.817737,7.91263,12.0,6290.85,3.03613,1.232,177.059,0.0
5.817854,7.91263,12.0,5659.0,1.08,0.88,174.516,0.0
5.81861,3.4,12.0,5659.0,0.38,0.88,684.542,1.0
1.671965,7.91263,12.0,3243.0,0.483697,0.481713,119.437,0.0
4.332837,2.263,12.0,4768.0,0.725,0.942,331.583,1.0
1.1524,0.6746,12.0,5992.0,1.057,0.992,374.534,1.0
20.486455,2.762,12.0,3664.0,0.371,0.357,100.735,1.0
18.634179,1.49,12.0,5659.0,0.821,0.88,297.8,1.0
18.645046,1.8,12.0,5659.0,0.84,0.88,297.8,1.0
18.6393,1.73,12.0,5659.0,0.821,0.88,297.8,1.0
18.641,7.91263,12.0,4774.48,1.08,0.88,297.8,1.0
5.19287,1.29,12.0,5659.0,0.826,0.88,350.67,1.0
3.39934,1.08,12.0,5659.0,0.826,0.88,350.67,1.0
6.663685,7.91263,12.0,5691.67,1.05709,1.01,965.222,0.0
12.17682,2.244,12.0,4477.0,0.637,0.812,235.135,1.0
11.114394,7.91263,12.0,5904.69,2.44643,1.07,870.321,0.0
0.524461,7.91263,12.0,3112.0,0.200172,0.169168,52.773,0.0
9.056947,7.91263,12.0,4942.0,1.05773,0.81,656.243,0.0
0.737735,7.91263,12.0,4908.37,1.53058,0.8,892.766,0.0
7.07737,2.1,12.0,5659.0,0.662,0.88,443.535,1.0
0.799768,7.91263,12.0,8175.71,1.67093,2.0,1242.66,0.0
1.641114,7.91263,12.0,8231.0,1.10451,2.02,2809.89,0.0
6.3508198,7.91263,12.0,7461.0,2.11,1.74,313.867,1.0
0.555516,7.91263,12.0,5659.0,1.08,0.88,264.78,0.0
0.635328,7.91263,12.0,6420.0,1.531,0.88,543.662,1.0
16.24196986,7.91263,12.0,4499.02,10.4554,0.88,4471.44,1.0
1.031746,7.91263,12.0,7598.94,1.85084,1.77,1050.38,0.0
0.58337,7.91263,12.0,5802.79,0.742872,1.04,336.045,0.0
2.047195,7.91263,12.0,6150.0,0.958,0.88,209.24,1.0
24.4472,1.82,12.0,5659.0,0.647,0.88,172.926,1.0
10.542179,3.123,12.0,5441.0,0.916,0.81,394.341,1.0
3.247194,7.91263,12.0,5581.0,1.17125,0.99,1871.14,0.0
5.31471,1.45,12.0,5659.0,0.355,0.88,100.614,1.0
3.84981,1.86,12.0,5659.0,1.42,0.88,580.847,1.0
0.715676,7.91263,12.0,4476.31,7.82356,0.88,911.716,0.0
0.546969,7.91263,12.0,5162.92,0.996147,0.87,510.106,0.0
0.682618,7.91263,12.0,6120.16,2.77001,1.16,1262.45,0.0
2.126953,1.7,12.0,4020.0,0.573,0.88,108.027,1.0
0.512702,7.91263,12.0,4513.0,1.00839,0.71,861.467,0.0
20.2244,2.94,12.0,5659.0,0.8325,0.88,488.572,1.0
0.539696,7.91263,12.0,5659.0,1.08,0.88,264.78,0.0
42.3822512,2.58,12.0,5568.0,0.86,0.9,355.54,1.0
41.9,2.28,12.0,5568.0,0.86,0.9,355.54,1.0
0.597258,7.91263,12.0,5374.42,1.47741,0.93,751.35,0.0
0.620388,7.91263,12.0,7577.62,1.48463,1.76,1327.76,0.0
9.81881482,7.91263,12.0,3463.0,0.411081,0.403933,131.4014,1.0
1.518232,7.91263,12.0,5510.0,1.209,0.88,1256.05,1.0
1.63013,7.91263,12.0,6190.0,1.602,0.88,545.351,1.0
2.007472,7.91263,12.0,3790.0,0.473,0.88,272.64,1.0
2.00745282887,7.16393472,12.0,3449.0,0.490442,0.88,272.64,1.0
37.4059,2.32,12.0,5659.0,0.581,0.88,264.912,1.0
3.544965,1.9,12.0,4860.0,0.701,0.88,215.371,1.0
17.325857,7.91263,12.0,6047.27,3.05384,1.12,1221.61,0.0
34.023,7.91263,12.0,4534.56,11.253,0.88,1700.47,1.0
