pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_insol,pl_insolerr1,pl_insolerr2,pl_eqt,pl_eqterr1,pl_eqterr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,st_teff,st_tefferr1,st_tefferr2,st_rad,st_raderr1,st_raderr2,st_mass,st_masserr1,st_masserr2,st_logg,st_loggerr1,st_loggerr2,st_met,st_meterr1,st_meterr2,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,disc_year,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,method_Transit,method_Radial Velocity,method_Microlensing,pl_density,orbital_velocity_proxy,star_planet_ratio,label
40.70206194,0.0,0.0,7.91263,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,3759.0,157.0,-157.0,0.572892,0.017217,-0.017217,0.565387,0.020408,-0.020408,4.67427,0.010428,-0.010428,-0.01,0.0,0.0,118.959,0.517,-0.512,14.418,0.05,-0.05,10.591,0.025,-0.025,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.024222483634984256,0.11785952971033192,0.07240222277548677,1
21.204739,0.005348,-0.005523,9.11013939,1.16378405,-0.95135653,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5154.0,50.0,-50.0,1.761722,0.212777,-0.1708,0.88,0.0,0.0,3.91,0.1,-0.1,-0.26,0.08,-0.08,573.991,20.314,-20.314,11.965,0.103,-0.103,9.8,0.021,-0.021,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.015871069014798723,0.20371587348831255,0.19338035617037908,1
2.519334,3.5e-05,-3.5e-05,3.91,0.85,-0.85,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,6283.0,113.0,-113.0,1.45,0.25,-0.25,0.88,0.0,0.0,4.17,0.12,-0.12,-0.01,0.0,0.0,476.884,0.0,0.0,12.293,0.08,-0.08,10.89,0.026,-0.026,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.20074788289191575,0.5910149438493283,0.37084398976982097,0
2.5194039,2.02e-05,-2.02e-05,7.65729,0.0,0.0,12.0,0.0,0.0,219.344,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,6380.0,0.0,0.0,1.76,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,476.884,0.0,0.0,12.293,0.08,-0.08,10.89,0.026,-0.026,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.026727353670023067,0.5910067450386641,0.22984632944553493,0
2.519386,1.4e-05,-1.4e-05,19.6,5.1,-8.7,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,2.03,0.178,-0.068,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,476.884,0.0,0.0,12.293,0.08,-0.08,10.89,0.026,-0.026,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.0015937237035588908,0.5910088445585363,0.10357142857142855,0
2.51881781,0.0,0.0,7.91263,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,6380.0,0.0,0.0,1.76277,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.67,0.1,-0.1,476.884,0.0,0.0,12.293,0.08,-0.08,10.89,0.026,-0.026,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.024222483634984256,0.5910755001099255,0.22277927819195387,0
2.5194078,0.0,0.0,7.99,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,7119.0,0.0,0.0,1.72,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,476.884,0.0,0.0,12.293,0.08,-0.08,10.89,0.026,-0.026,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.02352561081018598,0.5910062876043422,0.21526908635794742,0
13.383629,0.00076,-0.000727,2.87289326,0.19065085,-0.14348337,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5216.0,50.0,-50.0,0.815235,0.026738,-0.017747,0.88,0.0,0.0,4.7,0.1,-0.1,0.16,0.08,-0.08,194.195,3.666,-3.535,13.002,0.08,-0.08,10.708,0.021,-0.021,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.5060841952676189,0.25642147346666216,0.28376793922374965,1
13.38382,0.00116,-0.00114,2.7,0.17,-0.1,12.0,0.0,0.0,321.79,0.0,0.0,608.0,9.0,-9.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5113.71,102.61,-100.12,0.65973,0.034864,-0.034925,0.86,0.105443,-0.096745,4.73383,0.070764,-0.081435,0.192,0.037,-0.037,194.195,3.666,-3.535,13.002,0.08,-0.08,10.708,0.021,-0.021,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.6096631611034902,0.25348903730853367,0.24434444444444445,1
11.8951,0.0014,-0.0017,7.91263,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5040.0,0.0,0.0,0.68,0.07,-0.06,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,449.79,8.343,-8.05,12.788,0.057,-0.057,11.271,0.03,-0.03,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.024222483634984256,0.2719927245391894,0.0859385564597359,1
40.1401,0.0012,-0.0012,20.8,7.4,-10.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.716,0.131,-0.025,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,342.596,5.901,-5.901,16.153,0.297,-0.297,12.567,0.03,-0.03,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.0013334945380063723,0.1480648977413758,0.03442307692307692,1
7.4433,0.0011,-0.0012,2.73,0.47,-2.33,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.724,0.053,-0.041,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,328.871,4.635,-4.511,15.374,0.229,-0.229,12.165,0.024,-0.024,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.5897844323155276,0.3438417229474277,0.2652014652014652,1
2.638,0.0003,-0.00029,2.91,0.4,-0.33,12.0,0.0,0.0,321.79,0.0,0.0,1313.0,90.0,-88.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,4264.47,90.05,-90.05,1.08,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,0.0784,0.0142,-0.0142,264.78,0.0,0.0,14.872,0.195,-0.195,11.39,0.029,-0.029,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.48697008067998543,0.5775690868094548,0.3711340206185567,1
27.47083,0.01089,-0.01286,3.36,0.26,-0.18,12.0,0.0,0.0,321.79,0.0,0.0,480.0,7.0,-7.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,4947.03,127.92,-127.97,0.749863,0.038988,-0.0685,0.81,0.120024,-0.083058,4.59659,0.090565,-0.096421,-0.2022,0.0838,-0.0838,273.773,6.33,-6.056,13.687,0.103,-0.103,11.282,0.026,-0.026,2018.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.3163467768059605,0.1717143612804756,0.2231735119047619,1
2.8268121,0.0,0.0,40.1,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5736.0,0.0,0.0,0.98,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,649.666,21.421,-20.119,12.137,0.057,-0.057,10.399,0.024,-0.024,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.000186100752062605,0.5579468952699461,0.024438902743142144,1
0.72091,0.00014,-0.00014,1.5,0.2,-0.2,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5633.0,111.0,-111.0,0.94,0.09,-0.09,0.88,0.0,0.0,4.4,0.07,-0.07,-0.053,0.24,-0.24,706.391,16.79,-16.79,14.321,0.172,-0.172,12.581,0.029,-0.029,2021.0,0.334,0.0,0.0,0.0,0.0,1,0,0,3.5555555555555554,1.1048436174715257,0.6266666666666666,2
4.44044,0.00037,-0.00038,1.32,0.15,-0.33,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,1.053,0.081,-0.088,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,243.084,3.037,-2.965,11.838,0.103,-0.103,10.484,0.053,-0.053,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,5.217463895149845,0.44517250463337504,0.7977272727272726,1
4.4416421,0.0,0.0,1.17,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5547.0,0.0,0.0,0.9,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,243.084,3.037,-2.965,11.838,0.103,-0.103,10.484,0.053,-0.053,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,7.492446677193556,0.44511225911282304,0.7692307692307693,1
4.441258,0.000878,-0.000942,1.12422498,0.84568044,-0.12860819,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5450.0,50.0,-50.0,0.833852,0.050419,-0.030962,0.88,0.0,0.0,4.54,0.1,-0.1,-0.13,0.08,-0.08,243.084,3.037,-2.965,11.838,0.103,-0.103,10.484,0.053,-0.053,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,8.44542584795973,0.44513150635339904,0.7417127486350642,1
11.20381,0.00055,-0.00055,2.18,0.33,-0.6,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,1.1,0.14,-0.25,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,325.849,5.542,-5.362,12.238,0.046,-0.046,10.496,0.023,-0.023,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.1582752200915962,0.2802582904115604,0.5045871559633027,1
8.006875,0.001371,-0.001314,2.384,0.21,-0.189,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5403.0,138.0,-138.0,0.846,0.056,-0.051,0.904,0.395,-0.272,4.538,0.15,-0.15,-0.047,0.235,-0.235,511.581,7.718,-7.718,14.285,0.172,-0.172,12.283,0.023,-0.023,2021.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.8856507461269809,0.33601037782591325,0.35486577181208057,1
3.3643115,0.0,0.0,85.6,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,6240.0,0.0,0.0,1.32,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,147.352,1.189,-1.17,8.45,0.03,-0.03,7.211,0.023,-0.023,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.9131981489629347e-05,0.5114382860692817,0.015420560747663552,1
2.13174,0.00022,-0.00022,0.692,0.059,-0.048,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,1.08,0.0,0.0,0.78,0.085,-0.17,4.37283,0.0,0.0,-0.01,0.0,0.0,253.026,1.664,-1.664,13.948,0.183,-0.183,11.438,0.026,-0.026,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,36.21287142576546,0.6048952638912646,1.5606936416184973,2
13.837814,0.0,0.0,1.96,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,4535.0,0.0,0.0,0.7,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,253.026,1.664,-1.664,13.948,0.183,-0.183,11.438,0.026,-0.026,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.5937237035588914,0.2521782297311955,0.35714285714285715,1
13.8394,0.003,-0.0029,1.29,0.11,-0.17,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.554,0.016,-0.023,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,253.026,1.664,-1.664,13.948,0.183,-0.183,11.438,0.026,-0.026,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,5.590003954927798,0.2521637794612508,0.4294573643410853,1
7.79983,0.00075,-0.00073,1.37,0.15,-0.44,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.554,0.016,-0.023,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,253.026,1.664,-1.664,13.948,0.183,-0.183,11.438,0.026,-0.026,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,4.666803818845564,0.33589130947781065,0.4043795620437956,1
7.7991586,0.0,0.0,1.57,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,4535.0,0.0,0.0,0.7,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,253.026,1.664,-1.664,13.948,0.183,-0.183,11.438,0.026,-0.026,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,3.1008609281962056,0.33590576697146307,0.4458598726114649,1
3.883,0.00032,-0.00032,1.06,0.095,-0.153,12.0,0.0,0.0,162.0,117.0,-66.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.554,0.016,-0.023,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,253.026,1.664,-1.664,13.948,0.183,-0.183,11.438,0.026,-0.026,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,10.075431396387621,0.47605555892577917,0.5226415094339623,1
2.3330982,0.0,0.0,5.48,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,3726.0,0.0,0.0,0.5,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,166.356,6.263,-5.831,18.96,0.2,-0.2,13.362,0.045,-0.045,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.07291880966946193,0.6141505240554418,0.09124087591240876,1
2.33293,0.00014,-0.00014,3.2,5.2,-5.2,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,3508.0,94.0,-94.0,0.224,0.025,-0.025,0.88,0.0,0.0,5.062,0.05,-0.05,-0.01,0.0,0.0,166.356,6.263,-5.831,18.96,0.2,-0.2,13.362,0.045,-0.045,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.3662109374999999,0.6141726632229855,0.06999999999999999,1
2.333123,0.000106,-9.6e-05,2.95,0.65,-3.02,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.224,0.026,-0.025,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,166.356,6.263,-5.831,18.96,0.2,-0.2,13.362,0.045,-0.045,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.467428510217695,0.6141472599811792,0.0759322033898305,1
20.2073,0.0029,-0.0027,2.12,0.29,-0.37,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.7624,0.0811,-0.0074,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,345.0,3.854,-3.854,14.148,0.126,-0.126,11.718,0.026,-0.026,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.2594289245484527,0.2086830576940474,0.3596226415094339,1
36.7099,0.0124,-0.0126,7.91263,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5069.12,63.82,-63.82,5.33871,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.612,0.061,-0.061,792.41,33.1685,-33.1685,11.496,0.037,-0.037,9.270001,0.021,-0.021,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.024222483634984256,0.1548280825464663,0.6747073981722891,1
36.762337,0.0,0.0,3.44,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,4932.0,0.0,0.0,0.75,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,792.41,33.1685,-33.1685,11.496,0.037,-0.037,9.270001,0.021,-0.021,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.2947853648106456,0.15471762143347095,0.2180232558139535,1
19.565799,0.003584,-0.003788,6.412,1.267,-0.96,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,4486.0,169.0,-169.0,0.854,0.139,-0.119,1.193,0.718,-0.45,4.652,0.154,-0.154,-0.122,0.287,-0.287,264.78,0.0,0.0,12.978,0.0,0.0,15.223,0.184,-0.184,2021.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.045519837708294986,0.24692861925953763,0.1331877729257642,1
6.39916,0.00074,-0.00073,1.48,0.12,-0.24,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.7006,0.0045,-0.03,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,333.838,2.85,-2.803,13.978,0.16,-0.16,11.711,0.025,-0.025,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,3.7016563678360614,0.3708342611517486,0.4733783783783784,1
6.3991398,0.0,0.0,1.85,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5210.0,0.0,0.0,0.8,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,333.838,2.85,-2.803,13.978,0.16,-0.16,11.711,0.025,-0.025,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.895248060332063,0.37083484645277326,0.43243243243243246,1
2.72273204,0.0,0.0,7.91263,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,8002.0,118.83,-139.6,2.85976,0.105209,-0.091977,1.93,0.353832,-0.242133,3.81097,0.07447,-0.07457,-0.01,0.0,0.0,262.833,4.954,-4.777,8.162,0.003,-0.003,7.488,0.023,-0.023,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.024222483634984256,0.8419304240854625,0.36141712679602106,1
15.695142,0.001569,-0.001715,2.028,0.195,-0.168,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,4270.0,138.0,-138.0,0.625,0.047,-0.043,0.743,0.339,-0.228,4.719,0.15,-0.15,-0.315,0.235,-0.235,197.438,1.014,-1.005,14.263,0.08,-0.08,11.226,0.025,-0.025,2021.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.4387236877291902,0.2175763977746526,0.3081854043392505,1
2.48038,0.00028,-0.00031,1.44,0.3,-1.27,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,1.27,0.2,-0.12,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,415.742,8.12,-7.82,12.158,0.08,-0.08,10.708,0.023,-0.023,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,4.0187757201646095,0.5956377653907181,0.8819444444444445,1
1.9668579,0.0,0.0,1.51,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5063.0,0.0,0.0,0.77,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,410.984,8.137,-7.833,14.384,0.057,-0.057,11.951,0.023,-0.023,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,3.485382161988364,0.6688902165398807,0.5099337748344371,1
1.96712,0.00017,-0.00017,1.73,0.36,-1.94,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.826,0.074,-0.033,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,410.984,8.137,-7.833,14.384,0.057,-0.057,11.951,0.023,-0.023,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,2.317623771248989,0.6688456534308824,0.4774566473988439,1
4.622654,0.0,0.0,7.91263,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,4419.0,29.0,-33.0,0.52,0.08,-0.01,0.88,0.0,0.0,4.37283,0.0,0.0,-0.98,0.62,-0.11,527.641,12.1375,-12.1375,15.484,0.092,-0.092,12.431,0.03,-0.03,2015.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.024222483634984256,0.4363104772519495,0.06571771964568039,0
12.726743,0.0,0.0,1.91,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,4767.0,0.0,0.0,0.73,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,393.612,5.419,-5.419,14.882,0.114,-0.114,12.201,0.029,-0.029,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.722190321835752,0.26295576640783347,0.38219895287958117,1
13.2359,0.003,-0.0031,2.09,0.23,-0.48,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.924,0.033,-0.05,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,690.858,21.1245,-21.1245,14.377,0.297,-0.297,12.658,0.027,-0.027,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.314444906082364,0.2578484929462197,0.4421052631578948,1
0.18746328,0.0,0.0,217.0,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,46696.0,0.0,0.0,17.27,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,141.166,2.521,-2.436,17.1899,0.0459,-0.0459,10.713,0.0,0.0,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.1743621476460938e-06,2.1666224072905367,0.0795852534562212,1
8.6382631,0.0,0.0,8.53,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,3720.0,0.0,0.0,0.5,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,1338.23,200.265,-200.265,17.4584,0.0464,-0.0464,14.084,0.073,-0.073,2015.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.019334553737884265,0.31917445269951805,0.0586166471277843,1
8.63829,0.00017,-0.00017,6.81,0.76,-0.76,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,3960.0,48.0,-48.0,0.438,0.042,-0.042,0.88,0.0,0.0,4.844,0.05,-0.05,-0.01,0.0,0.0,1338.23,200.265,-200.265,17.4584,0.0464,-0.0464,14.084,0.073,-0.073,2015.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.037996177717508246,0.31917395573776625,0.06431718061674009,1
8.6381,0.00024,-0.00024,15.99,9.19,-9.19,12.0,0.0,0.0,321.79,0.0,0.0,536.0,37.0,-37.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,3987.0,142.0,-68.0,0.5,0.12,-0.03,0.88,0.0,0.0,4.37283,0.0,0.0,-0.44,0.47,-0.08,1338.23,200.265,-200.265,17.4584,0.0464,-0.0464,14.084,0.073,-0.073,2015.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.0029351875376768467,0.3191774659262408,0.031269543464665414,1
8.63795,0.00013,-0.00013,15.1,4.7,-7.3,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.438,0.044,-0.04,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,1338.23,200.265,-200.265,17.4584,0.0464,-0.0464,14.084,0.073,-0.073,2015.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.0034853821619883645,0.319180237209476,0.029006622516556294,1
5.7968861,0.0,0.0,24.2,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,4721.0,0.0,0.0,0.72,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,233.55,1.958,-1.926,12.329,0.038,-0.038,9.883,0.023,-0.023,2015.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.0008467108950806661,0.3896224316411146,0.02975206611570248,0
